Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Alize Johnson,SF,23,IND,11,0,4.2,0.6,1.3,.500,0.0,0.0, ,0.6,1.3,.500,.500,0.4,0.5,.667,0.5,0.8,1.4,0.2,0.0,0.0,0.1,0.5,1.6
B.J. Johnson,SF,24,ORL,8,0,5.8,0.6,2.3,.278,0.1,0.8,.167,0.5,1.5,.333,.306,0.3,0.3,1.000,0.1,0.6,0.8,0.3,0.3,0.0,0.4,0.0,1.6
Cameron Johnson,PF,23,PHO,39,0,19.7,2.6,6.4,.410,1.7,4.4,.386,0.9,2.0,.462,.542,0.7,0.9,.750,0.9,2.1,3.0,0.9,0.5,0.3,0.6,1.4,7.6
James Johnson,PF,32,MIA,18,0,15.6,2.2,4.8,.448,0.9,2.5,.356,1.3,2.3,.548,.540,0.4,0.8,.571,0.4,2.4,2.9,1.2,0.3,0.7,0.8,1.9,5.7
Keldon Johnson,SF,20,SAS,4,0,3.0,0.5,1.3,.400,0.0,0.0, ,0.5,1.3,.400,.400,0.0,0.0, ,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.0,1.0
Stanley Johnson,PF,23,TOR,17,0,4.9,0.5,1.6,.286,0.1,0.7,.167,0.4,0.9,.375,.321,0.2,0.2,.750,0.2,0.9,1.1,0.4,0.2,0.1,0.5,0.5,1.2
Tyler Johnson,SG,27,PHO,31,3,16.6,2.1,5.5,.380,0.8,2.7,.289,1.3,2.8,.466,.450,0.8,1.0,.750,0.3,1.4,1.7,1.6,0.4,0.3,0.8,1.4,5.7
Damian Jones,C,24,ATL,48,25,16.9,2.4,3.5,.687,0.0,0.2,.250,2.3,3.3,.709,.693,1.3,1.8,.738,1.4,2.4,3.8,0.6,0.5,0.8,0.6,2.8,6.1
Derrick Jones,SF,22,MIA,37,3,24.8,3.1,6.4,.487,0.7,2.6,.274,2.4,3.9,.629,.542,1.9,2.5,.772,1.1,3.3,4.4,1.0,1.0,0.7,0.6,2.2,8.9
Tyus Jones,PG,23,MEM,52,6,18.9,2.9,6.2,.466,0.6,1.7,.384,2.2,4.5,.496,.517,0.5,0.7,.765,0.1,1.5,1.6,4.5,0.9,0.1,0.9,0.6,6.9
DeAndre Jordan,C,31,BRK,42,4,20.9,3.2,4.8,.677,0.0,0.0, ,3.2,4.8,.677,.677,1.4,2.0,.694,2.3,7.3,9.6,2.0,0.4,1.0,1.4,2.0,7.9
Cory Joseph,PG,28,SAC,51,20,24.7,2.4,6.0,.401,0.8,2.2,.351,1.6,3.8,.429,.464,0.7,0.9,.844,0.6,2.0,2.6,3.5,0.7,0.3,1.1,1.9,6.3
Mfiondu Kabengele,C,22,LAC,10,0,4.4,1.0,2.2,.455,0.6,1.2,.500,0.4,1.0,.400,.591,0.3,0.3,1.000,0.1,0.7,0.8,0.1,0.1,0.1,0.1,0.6,2.9
Frank Kaminsky,C,26,PHO,32,13,22.4,4.0,8.7,.455,1.2,3.5,.348,2.8,5.2,.527,.525,1.8,2.8,.670,0.9,4.0,4.9,2.2,0.4,0.3,1.0,2.2,11.0
Enes Kanter,C,27,BOS,39,6,18.9,4.1,6.9,.595,0.0,0.2,.167,4.1,6.7,.605,.597,1.3,1.9,.684,3.1,5.3,8.4,1.1,0.4,0.9,1.1,1.8,9.6
Luke Kennard,SG,23,DET,28,25,32.9,5.4,12.2,.442,2.6,6.5,.399,2.8,5.7,.491,.548,2.4,2.7,.893,0.3,3.2,3.5,4.1,0.4,0.2,1.5,2.3,15.8
Stanton Kidd,SF,27,UTA,4,0,3.8,0.0,0.8,.000,0.0,0.3,.000,0.0,0.5,.000,.000,0.0,0.0, ,0.0,0.8,0.8,0.3,0.0,0.0,0.5,0.8,0.0
Michael Kidd-Gilchrist,PF,26,CHO,12,0,13.3,1.5,4.4,.340,0.4,1.4,.294,1.1,3.0,.361,.387,0.6,0.8,.778,0.8,2.2,2.9,0.8,0.0,0.3,0.6,1.5,4.0
Louis King,SF,20,DET,10,0,6.2,0.8,2.1,.381,0.4,1.1,.364,0.4,1.0,.400,.476,0.0,0.3,.000,0.1,0.9,1.0,0.5,0.2,0.0,0.2,1.0,2.0
Maxi Kleber,C,28,DAL,51,13,25.1,3.2,6.8,.464,1.6,4.3,.387,1.5,2.6,.591,.585,1.1,1.3,.891,1.7,3.7,5.4,1.0,0.3,1.1,0.7,2.3,9.1
Brandon Knight,PG,28,CLE,16,0,15.1,1.8,5.4,.326,1.2,4.0,.297,0.6,1.4,.409,.436,0.3,0.8,.308,0.2,1.1,1.3,1.9,0.3,0.1,1.0,1.3,4.9
Kevin Knox,SF,20,NYK,51,4,18.6,2.4,6.5,.367,1.1,3.3,.325,1.3,3.2,.411,.450,1.1,1.7,.651,0.4,2.6,3.0,1.0,0.4,0.4,0.6,1.5,7.0
John Konchar,SG,23,MEM,6,0,5.7,0.5,0.8,.600,0.0,0.3,.000,0.5,0.5,1.000,.600,0.2,0.2,1.000,0.0,0.3,0.3,0.5,0.0,0.0,0.0,0.2,1.2
Furkan Korkmaz,SG,22,PHI,52,11,21.1,3.4,7.8,.431,1.9,4.9,.391,1.5,2.9,.497,.553,0.7,1.0,.706,0.3,2.0,2.2,1.0,0.5,0.3,0.7,1.4,9.3
Luke Kornet,C,24,CHI,33,11,14.8,2.0,4.9,.410,0.8,2.9,.274,1.2,2.0,.606,.491,0.6,0.8,.731,0.6,1.7,2.3,0.9,0.3,0.8,0.4,1.3,5.4
Kyle Korver,SF,38,MIL,45,0,16.7,2.1,5.0,.424,1.7,4.0,.419,0.4,1.0,.444,.592,0.6,0.7,.839,0.2,1.8,2.0,1.2,0.4,0.2,0.8,1.3,6.5
Rodions Kurucs,PF,21,BRK,32,4,13.3,1.8,3.6,.491,0.8,1.7,.463,1.0,1.9,.516,.599,0.4,0.7,.636,0.5,1.9,2.4,0.9,0.4,0.1,1.0,1.8,4.8
Kyle Kuzma,PF,24,LAL,41,6,24.9,4.8,11.0,.433,1.5,4.6,.330,3.2,6.4,.508,.502,1.9,2.5,.740,0.9,3.5,4.4,1.1,0.3,0.4,1.5,1.8,12.9
Jeremy Lamb,SG,27,IND,41,41,28.6,4.8,10.6,.452,1.1,3.5,.331,3.6,7.1,.510,.506,1.9,2.3,.849,0.5,3.9,4.4,2.1,1.2,0.5,1.1,2.2,12.6
Romeo Langford,SG,20,BOS,16,1,10.9,1.2,2.4,.487,0.3,0.9,.267,0.9,1.5,.625,.538,0.8,1.0,.750,0.4,0.8,1.1,0.2,0.3,0.4,0.3,0.8,3.4
Zach LaVine,SG,24,CHI,53,53,34.4,8.6,19.5,.442,2.9,7.8,.373,5.7,11.7,.487,.516,4.7,5.7,.825,0.7,4.1,4.8,4.1,1.4,0.5,3.2,2.2,24.9
Vic Law,SF,24,ORL,2,0,2.0,0.0,0.5,.000,0.0,0.5,.000,0.0,0.0, ,.000,0.0,1.0,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jake Layman,PF,25,MIN,14,2,26.4,4.4,9.4,.462,1.4,3.9,.352,3.0,5.6,.538,.534,0.4,0.7,.600,0.9,2.1,2.9,0.8,0.9,0.7,1.3,2.2,10.5
T.J. Leaf,PF,22,IND,22,1,8.2,1.3,3.0,.424,0.2,0.6,.357,1.0,2.4,.442,.462,0.3,0.5,.600,0.9,1.8,2.7,0.3,0.3,0.1,0.3,0.8,3.0
Jalen Lecque,PG,19,PHO,3,0,7.3,1.0,2.3,.429,0.0,1.0,.000,1.0,1.3,.750,.429,0.7,0.7,1.000,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.7,2.7
Courtney Lee,SG,34,DAL,12,4,9.2,1.7,2.8,.606,1.0,1.7,.600,0.7,1.1,.615,.788,0.0,0.0, ,0.1,0.6,0.7,0.3,0.0,0.2,0.2,0.8,4.3
Damion Lee,SG,27,GSW,36,23,27.9,4.1,9.9,.409,1.4,3.9,.345,2.7,6.0,.451,.478,2.3,2.6,.874,0.8,4.2,5.0,2.5,0.9,0.1,1.3,2.3,11.8
Alex Len,C,26,ATL,40,9,18.6,3.6,6.5,.546,0.4,1.4,.250,3.2,5.1,.627,.573,1.3,2.0,.630,1.7,4.0,5.8,1.1,0.5,0.8,1.0,2.3,8.7
Kawhi Leonard,SF,28,LAC,39,39,32.2,9.4,20.3,.464,2.1,5.6,.373,7.3,14.7,.499,.516,6.1,6.8,.891,1.1,6.5,7.5,5.3,1.9,0.7,3.1,1.9,27.0
Meyers Leonard,C,27,MIA,49,49,20.1,2.4,4.6,.520,1.0,2.4,.429,1.3,2.1,.625,.635,0.3,0.5,.654,0.6,4.5,5.1,1.1,0.3,0.3,0.7,2.1,6.1
Caris LeVert,SG,25,BRK,25,11,26.4,5.3,13.6,.388,1.4,3.8,.362,3.9,9.8,.398,.438,2.4,3.6,.685,0.9,2.7,3.6,3.6,0.8,0.1,2.5,1.8,14.4
Damian Lillard,PG,29,POR,51,51,37.1,9.5,20.5,.463,4.0,10.1,.398,5.5,10.4,.525,.560,6.9,7.7,.889,0.5,3.9,4.3,7.9,1.0,0.3,2.9,1.7,29.8
Nassir Little,PF,19,POR,39,5,12.7,1.4,3.3,.430,0.3,1.3,.255,1.1,2.0,.545,.480,0.7,1.0,.667,0.7,1.8,2.5,0.5,0.3,0.4,0.4,1.6,3.8
Kevon Looney,C,23,GSW,13,3,11.2,1.3,3.5,.378,0.1,0.3,.250,1.2,3.2,.390,.389,0.5,0.6,.750,1.7,1.5,3.2,0.8,0.5,0.3,0.5,1.5,3.2
Brook Lopez,C,31,MIL,49,48,26.6,3.8,9.0,.419,1.3,4.7,.278,2.5,4.3,.571,.491,1.3,1.5,.863,0.6,3.9,4.5,1.6,0.7,2.6,0.9,2.3,10.1
Robin Lopez,C,31,MIL,47,2,14.1,2.3,4.4,.514,0.4,1.5,.290,1.9,3.0,.626,.563,0.5,0.9,.535,0.9,1.7,2.7,0.7,0.1,0.7,0.9,1.2,5.5
Kevin Love,PF,31,CLE,45,45,31.4,6.0,13.2,.458,2.6,6.8,.382,3.4,6.4,.538,.557,3.2,3.7,.851,0.9,8.9,9.8,3.0,0.6,0.3,2.5,1.6,17.8
Kyle Lowry,PG,33,TOR,41,41,36.4,6.0,14.2,.419,2.8,8.1,.349,3.1,6.1,.510,.518,4.9,5.7,.859,0.6,3.9,4.5,7.4,1.2,0.4,2.8,3.1,19.6
Trey Lyles,PF,24,SAS,51,41,18.0,2.0,4.7,.429,0.8,2.4,.352,1.2,2.3,.508,.519,0.4,0.6,.655,1.2,4.5,5.7,1.0,0.3,0.3,0.6,1.4,5.3
Daryl Macon,SG,24,MIA,4,0,3.5,0.3,0.8,.333,0.3,0.5,.500,0.0,0.3,.000,.500,0.0,0.0, ,0.0,0.0,0.0,0.3,0.0,0.0,0.5,0.3,0.8
Josh Magette,PG,30,ORL,8,0,4.8,0.6,1.9,.333,0.1,0.5,.250,0.5,1.4,.364,.367,0.1,0.3,.500,0.1,0.6,0.8,0.6,0.4,0.1,0.6,0.5,1.5
Ian Mahinmi,C,33,WAS,30,27,21.8,2.9,5.6,.509,0.2,0.7,.227,2.7,4.9,.551,.524,1.9,3.0,.644,2.2,3.8,6.0,1.4,0.8,1.3,1.4,3.0,7.8
Thon Maker,C,22,DET,49,8,11.9,1.3,2.7,.500,0.3,0.9,.318,1.0,1.8,.593,.554,1.3,1.9,.667,0.8,1.7,2.5,0.6,0.4,0.5,0.7,1.6,4.2
Terance Mann,SG,23,LAC,30,6,8.1,0.7,1.6,.429,0.1,0.4,.182,0.6,1.3,.500,.449,0.3,0.4,.750,0.1,0.8,1.0,1.1,0.2,0.2,0.5,1.0,1.8
Lauri Markkanen,PF,22,CHI,46,46,30.3,5.1,12.0,.424,2.2,6.4,.344,2.9,5.6,.516,.515,2.7,3.2,.826,1.2,5.2,6.5,1.5,0.8,0.5,1.7,2.0,15.0
Caleb Martin,SF,24,CHO,5,0,6.4,0.6,2.0,.300,0.0,0.6,.000,0.6,1.4,.429,.300,0.6,1.0,.600,0.2,0.8,1.0,0.6,0.2,0.4,0.6,0.6,1.8
Cody Martin,SF,24,CHO,37,1,16.0,1.6,3.8,.433,0.4,1.5,.259,1.3,2.4,.540,.482,0.8,1.2,.667,0.8,2.1,2.8,1.4,0.7,0.2,0.7,1.5,4.5
Jeremiah Martin,PG,23,BRK,2,0,5.5,0.5,2.0,.250,0.0,0.0, ,0.5,2.0,.250,.250,0.0,0.0, ,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,1.0
Kelan Martin,SF,24,MIN,21,4,17.5,2.3,6.2,.377,0.9,3.2,.265,1.5,3.0,.500,.446,0.6,0.6,1.000,0.3,3.1,3.4,0.5,0.3,0.3,0.6,1.9,6.1
Frank Mason,PG,25,MIL,4,0,4.5,0.3,1.8,.143,0.3,1.0,.250,0.0,0.8,.000,.214,0.5,1.0,.500,0.3,0.3,0.5,1.3,0.3,0.0,0.3,0.5,1.3
Garrison Mathews,SG,23,WAS,16,0,12.6,1.4,3.1,.460,1.1,2.6,.429,0.3,0.5,.625,.640,1.8,2.0,.906,0.4,1.1,1.4,0.6,0.2,0.1,0.4,1.6,5.8
Wesley Matthews,SG,33,MIL,48,48,24.4,2.5,6.1,.413,1.6,4.2,.375,1.0,1.9,.495,.541,0.8,1.1,.765,0.2,2.2,2.4,1.4,0.6,0.2,0.7,1.5,7.4
Patrick McCaw,SF,24,TOR,28,11,24.5,2.0,4.5,.452,0.7,1.9,.358,1.4,2.6,.521,.528,0.4,0.5,.714,0.5,1.6,2.1,2.3,1.0,0.1,0.9,1.5,5.1
CJ McCollum,SG,28,POR,49,49,35.7,8.6,19.0,.451,2.7,6.9,.382,5.9,12.0,.491,.521,1.7,2.3,.748,0.7,3.3,4.0,3.8,0.8,0.7,1.7,2.6,21.4
T.J. McConnell,PG,27,IND,50,3,19.3,3.1,5.9,.529,0.1,0.3,.308,3.1,5.7,.539,.535,0.6,0.7,.829,0.5,2.2,2.7,5.4,0.7,0.2,1.4,1.0,6.9
Jalen McDaniels,PF,22,CHO,2,0,3.5,1.0,2.5,.400,0.0,0.5,.000,1.0,2.0,.500,.400,0.0,0.0, ,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2.0
Doug McDermott,PF,28,IND,52,0,20.9,3.9,8.1,.485,2.0,4.4,.447,2.0,3.8,.528,.605,0.7,0.8,.814,0.4,2.2,2.6,1.1,0.1,0.1,0.6,1.7,10.5
JaVale McGee,C,32,LAL,48,48,16.9,3.2,4.9,.646,0.1,0.1,.500,3.1,4.8,.649,.652,0.9,1.4,.642,2.0,3.9,5.8,0.7,0.5,1.6,0.8,2.3,7.3
Rodney McGruder,SG,28,LAC,39,3,16.7,1.3,3.4,.373,0.5,1.8,.268,0.8,1.6,.492,.444,0.3,0.6,.522,0.6,2.3,2.9,0.6,0.5,0.2,0.5,1.6,3.4
Alfonzo McKinnie,SF,27,CLE,35,1,14.3,1.7,4.0,.414,0.3,1.5,.222,1.3,2.5,.535,.457,0.5,0.8,.704,0.9,2.0,2.9,0.4,0.5,0.2,0.6,1.7,4.2
Jordan McLaughlin,PG,23,MIN,16,0,18.4,2.3,5.5,.409,0.8,2.6,.317,1.4,2.9,.489,.483,0.6,0.9,.643,0.2,1.4,1.6,3.4,1.0,0.0,0.8,0.9,5.9
Ben McLemore,SG,26,HOU,52,18,23.7,3.5,8.0,.435,2.5,6.6,.380,1.0,1.4,.699,.592,0.8,1.1,.759,0.3,1.8,2.2,0.9,0.6,0.2,0.8,2.1,10.4
Jordan McRae,SG,28,WAS,29,4,22.6,4.6,10.9,.420,1.4,3.7,.377,3.2,7.3,.441,.483,2.2,2.9,.771,0.6,3.0,3.6,2.8,0.7,0.5,1.3,2.1,12.8
De'Anthony Melton,PG,21,MEM,39,0,18.2,2.8,6.4,.444,0.5,1.7,.294,2.3,4.7,.500,.484,1.7,2.0,.844,0.7,3.0,3.7,3.0,1.4,0.3,1.4,1.8,7.9
Chimezie Metu,PF,22,SAS,15,0,4.3,1.1,1.9,.552,0.0,0.0, ,1.1,1.9,.552,.552,0.4,0.5,.750,0.6,0.9,1.5,0.3,0.1,0.3,0.2,0.2,2.5
Khris Middleton,SF,28,MIL,44,41,29.3,7.4,14.7,.507,2.4,5.4,.439,5.1,9.3,.547,.588,3.1,3.5,.901,0.8,5.1,5.9,4.2,0.9,0.2,1.9,2.2,20.3
Eric Mika,PF,25,SAC,1,0,19.0,2.0,3.0,.667,0.0,0.0, ,2.0,3.0,.667,.667,2.0,2.0,1.000,2.0,5.0,7.0,0.0,0.0,0.0,0.0,5.0,6.0
C.J. Miles,SG,32,WAS,10,0,16.1,1.9,5.9,.322,1.1,3.5,.314,0.8,2.4,.333,.415,1.5,2.0,.750,0.4,0.8,1.2,1.2,1.0,0.4,0.4,1.4,6.4
Malcolm Miller,SF,26,TOR,22,1,5.3,0.3,1.0,.333,0.2,0.7,.313,0.1,0.2,.400,.452,0.0,0.3,.167,0.0,0.6,0.6,0.4,0.2,0.1,0.1,0.5,0.9
Patty Mills,PG,31,SAS,51,1,23.2,4.0,9.3,.429,2.4,6.2,.390,1.6,3.1,.510,.560,1.3,1.6,.819,0.3,1.3,1.6,2.0,0.8,0.1,0.9,1.4,11.8
Paul Millsap,PF,34,DEN,32,32,24.9,4.1,8.8,.468,1.0,2.3,.413,3.2,6.5,.488,.523,2.7,3.0,.885,2.0,3.8,5.8,1.4,0.9,0.7,1.3,2.8,11.9
Shake Milton,SG,23,PHI,20,7,15.8,2.3,5.4,.430,0.9,2.8,.327,1.4,2.6,.538,.514,1.2,1.5,.767,0.3,2.0,2.2,1.6,0.4,0.1,1.1,2.0,6.7
Donovan Mitchell,SG,23,UTA,50,50,34.4,9.0,19.9,.454,2.4,6.6,.358,6.7,13.3,.502,.514,3.9,4.5,.859,0.7,3.6,4.3,4.3,1.1,0.2,2.6,2.4,24.3
Naz Mitrou-Long,SG,26,IND,3,0,14.3,2.0,5.3,.375,0.7,3.7,.182,1.3,1.7,.800,.438,0.0,0.0, ,0.0,2.0,2.0,2.3,0.3,0.3,0.7,0.3,4.7
Adam Mokoka,SG,21,CHI,6,0,3.7,1.0,2.5,.400,0.5,1.2,.429,0.5,1.3,.375,.500,0.0,0.3,.000,0.7,0.0,0.7,0.0,0.2,0.0,0.0,0.2,2.5
Malik Monk,SG,21,CHO,49,0,20.3,3.5,8.2,.428,0.9,3.4,.266,2.6,4.8,.545,.484,1.3,1.6,.810,0.5,2.3,2.8,2.0,0.4,0.3,1.3,1.4,9.3
Matt Mooney,SG,22,CLE,2,0,2.5,0.5,1.0,.500,0.0,0.5,.000,0.5,0.5,1.000,.500,0.0,0.0, ,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,1.0
E'Twaun Moore,SG,30,NOP,39,5,20.1,3.9,9.2,.429,1.4,3.7,.378,2.5,5.5,.463,.504,0.6,0.9,.649,0.6,1.9,2.6,1.6,0.5,0.2,0.8,1.6,9.8
Ja Morant,PG,20,MEM,46,46,29.7,6.6,13.3,.496,0.8,2.0,.383,5.8,11.2,.516,.525,3.4,4.4,.781,0.6,2.8,3.4,7.0,1.0,0.3,3.2,1.6,17.4
Juwan Morgan,PF,22,UTA,12,0,3.8,0.4,0.8,.500,0.1,0.3,.250,0.3,0.5,.667,.550,0.0,0.0, ,0.3,0.6,0.9,0.1,0.0,0.1,0.2,0.4,0.9
Marcus Morris,SF,30,NYK,43,43,32.3,6.5,14.8,.442,2.7,6.1,.439,3.8,8.7,.444,.533,3.8,4.6,.823,1.1,4.3,5.4,1.4,0.8,0.4,1.7,3.0,19.6
Markieff Morris,PF,30,DET,42,16,22.5,4.0,8.8,.450,1.7,4.2,.393,2.3,4.6,.503,.544,1.4,1.8,.773,0.5,3.4,3.9,1.5,0.6,0.2,1.6,2.4,11.0
Monte Morris,PG,24,DEN,52,8,20.9,3.3,7.4,.451,0.8,2.1,.391,2.5,5.3,.474,.507,0.8,0.9,.813,0.3,1.5,1.8,3.6,0.7,0.2,0.7,0.9,8.2
Johnathan Motley,PF,24,LAC,9,0,2.1,0.4,0.7,.667,0.1,0.1,1.000,0.3,0.6,.600,.750,0.2,0.2,1.000,0.1,0.3,0.4,0.6,0.3,0.0,0.4,0.6,1.2
Emmanuel Mudiay,PG,23,UTA,43,1,16.2,2.9,6.1,.469,0.6,1.6,.348,2.3,4.5,.513,.515,0.9,1.3,.727,0.3,2.1,2.4,2.4,0.4,0.2,1.4,1.3,7.2
Dejounte Murray,PG,23,SAS,47,39,24.3,4.1,8.5,.476,0.5,1.4,.353,3.6,7.1,.502,.506,1.2,1.6,.767,1.1,4.5,5.7,3.8,1.6,0.3,2.0,2.1,9.8
Jamal Murray,PG,22,DEN,42,42,32.0,6.6,15.1,.439,1.7,5.1,.332,4.9,10.0,.494,.495,3.0,3.4,.901,0.8,3.2,4.0,4.6,1.3,0.3,2.1,1.7,18.0
Mike Muscala,C,28,OKC,35,0,12.8,1.5,4.0,.386,1.1,3.1,.346,0.5,0.9,.515,.518,0.5,0.6,.818,0.3,2.1,2.4,0.9,0.2,0.2,0.4,1.3,4.7
Sviatoslav Mykhailiuk,SF,22,DET,46,18,22.2,2.9,6.8,.433,2.0,4.8,.425,0.9,2.0,.451,.583,1.0,1.2,.852,0.3,1.4,1.7,1.7,0.6,0.1,1.0,1.5,8.9
Abdel Nader,SF,26,OKC,36,5,15.4,2.0,4.4,.465,0.8,2.3,.358,1.2,2.1,.579,.557,0.8,1.0,.811,0.3,1.2,1.4,0.7,0.4,0.3,0.8,1.3,5.7
Larry Nance,C,27,CLE,43,6,25.0,3.8,7.2,.528,1.0,2.8,.355,2.8,4.4,.638,.597,0.8,1.2,.647,1.7,5.5,7.3,2.0,0.8,0.4,1.0,1.6,9.3
Shabazz Napier,PG,28,TOT,37,22,23.6,3.2,7.9,.406,1.4,4.5,.309,1.8,3.5,.531,.493,1.9,2.4,.818,0.5,2.5,3.1,5.1,1.1,0.2,2.1,1.7,9.8
Shabazz Napier,PG,28,MIN,36,22,23.8,3.2,7.9,.403,1.3,4.4,.296,1.9,3.4,.540,.486,2.0,2.4,.818,0.5,2.6,3.1,5.2,1.1,0.2,2.1,1.7,9.6
Shabazz Napier,G,28,WAS,1,0,18.0,5.0,10.0,.500,4.0,6.0,.667,1.0,4.0,.250,.700,0.0,0.0, ,2.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,14.0
Raul Neto,PG,27,PHI,44,2,10.9,1.5,3.5,.438,0.5,1.4,.381,1.0,2.0,.478,.516,0.3,0.4,.778,0.3,0.8,1.1,1.5,0.5,0.1,0.8,0.8,3.9
Georges Niang,PF,26,UTA,45,0,13.7,2.0,4.5,.455,1.3,3.1,.420,0.8,1.4,.531,.599,0.4,0.4,.850,0.2,1.6,1.9,0.7,0.3,0.1,0.4,1.2,5.8
Nerlens Noel,C,25,OKC,43,6,19.1,3.3,4.9,.684,0.0,0.1,.333,3.3,4.8,.689,.687,1.6,1.9,.807,1.7,3.7,5.3,1.2,1.1,1.5,1.0,2.5,8.2
Zach Norvell,SG,22,LAL,2,0,2.5,0.0,0.5,.000,0.0,0.0, ,0.0,0.5,.000,.000,0.0,0.0, ,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
Jaylen Nowell,SG,20,MIN,8,0,11.4,1.5,4.3,.353,0.3,2.3,.111,1.3,2.0,.625,.382,1.1,1.3,.900,0.3,0.6,0.9,1.0,0.0,0.1,0.4,0.8,4.4
Frank Ntilikina,PG,21,NYK,46,25,20.8,2.2,5.7,.383,0.7,2.3,.318,1.5,3.4,.427,.447,0.8,0.9,.875,0.4,1.8,2.2,2.9,0.9,0.3,1.3,2.5,5.9
Kendrick Nunn,SG,24,MIA,48,48,30.3,6.2,13.7,.454,2.0,5.7,.354,4.2,8.0,.525,.527,1.3,1.6,.827,0.3,2.5,2.8,3.5,0.9,0.2,1.8,2.3,15.8
David Nwaba,SF,27,BRK,20,0,13.4,1.9,3.6,.521,0.6,1.4,.429,1.3,2.2,.581,.606,0.9,1.4,.667,0.4,1.9,2.3,0.4,0.6,0.6,0.4,1.6,5.2
Royce O'Neale,PF,26,UTA,51,45,29.2,2.2,4.8,.451,1.2,3.0,.411,0.9,1.8,.516,.578,0.5,0.5,.852,0.3,4.9,5.2,2.6,0.7,0.4,0.8,2.9,6.0
Kyle O'Quinn,C,29,PHI,22,1,10.0,1.5,2.9,.500,0.3,1.0,.333,1.1,2.0,.581,.555,0.2,0.5,.455,1.2,2.5,3.7,1.5,0.2,0.8,0.8,1.3,3.5
Semi Ojeleye,PF,25,BOS,49,4,15.1,1.0,2.6,.395,0.6,1.6,.350,0.5,1.0,.469,.504,0.4,0.5,.880,0.4,1.5,1.9,0.5,0.3,0.1,0.2,1.1,3.1
Jahlil Okafor,C,24,NOP,26,9,15.8,3.3,5.4,.614,0.0,0.1,.500,3.3,5.3,.616,.618,1.4,2.2,.649,1.7,2.7,4.3,1.3,0.2,0.7,1.4,2.4,8.1
Elie Okobo,PG,22,PHO,42,3,13.2,1.4,3.4,.399,0.5,1.4,.379,0.8,2.0,.412,.476,1.0,1.4,.678,0.3,1.3,1.6,2.2,0.5,0.1,0.6,1.0,4.2
Josh Okogie,SG,21,MIN,48,14,24.4,2.7,6.6,.408,0.6,2.6,.244,2.1,4.0,.513,.456,2.5,3.2,.783,1.4,3.0,4.4,1.6,1.1,0.4,1.5,2.2,8.5
KZ Okpala,SF,20,MIA,5,0,5.2,0.6,1.0,.600,0.0,0.2,.000,0.6,0.8,.750,.600,0.2,0.4,.500,0.2,0.8,1.0,0.2,0.4,0.2,0.2,0.4,1.4
Victor Oladipo,SG,27,IND,5,2,23.8,3.6,12.8,.281,1.4,6.6,.212,2.2,6.2,.355,.336,2.0,2.4,.833,0.4,1.0,1.4,2.6,0.8,0.2,1.8,0.8,10.6
Kelly Olynyk,C,28,MIA,45,2,19.7,2.5,5.6,.454,1.3,3.2,.390,1.3,2.3,.543,.568,1.3,1.5,.868,0.7,3.9,4.6,1.3,0.6,0.3,1.0,2.4,7.6
Miye Oni,SG,22,UTA,3,0,2.7,0.0,0.0, ,0.0,0.0, ,0.0,0.0, , ,0.0,0.0, ,0.0,0.3,0.3,0.0,0.0,0.0,0.3,0.0,0.0
Cedi Osman,SF,24,CLE,52,52,28.9,4.1,9.2,.451,1.9,4.8,.394,2.3,4.4,.513,.553,0.8,1.3,.647,0.5,2.9,3.4,2.4,0.8,0.3,1.4,2.4,11.0
Kelly Oubre,SF,24,PHO,50,50,34.5,6.8,14.7,.460,2.0,5.4,.368,4.8,9.3,.514,.528,3.6,4.6,.786,1.2,5.5,6.7,1.5,1.3,0.7,1.6,3.4,19.2
Tariq Owens,PF,24,PHO,2,0,5.5,0.5,2.0,.250,0.0,0.5,.000,0.5,1.5,.333,.250,0.0,0.0, ,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,1.0
Jabari Parker,PF,24,ATL,32,23,26.2,6.2,12.3,.504,1.0,3.6,.270,5.2,8.7,.601,.543,1.7,2.3,.736,1.7,4.3,6.0,1.8,1.3,0.5,1.9,2.9,15.0
Chandler Parsons,SF,31,ATL,5,0,10.8,1.0,3.6,.278,0.8,2.8,.286,0.2,0.8,.250,.389,0.0,0.0, ,0.2,1.2,1.4,0.6,0.8,0.2,0.6,0.6,2.8
Eric Paschall,PF,23,GSW,47,23,26.9,5.1,10.6,.484,0.6,2.1,.289,4.6,8.6,.531,.512,2.6,3.4,.769,1.4,3.3,4.7,1.7,0.6,0.2,1.5,2.1,13.5
